,Depression
110932,0
119724,0
29377,0
103090,0
50664,0
83755,0
62206,1
139981,0
20130,0
60048,0
70041,0
140236,1
140552,0
39134,0
25224,0
135596,0
107678,0
13513,0
36448,0
78091,0
53199,0
71097,0
19691,0
4938,0
34113,0
1363,0
46580,0
84832,0
120109,0
54368,0
79698,0
111477,0
82639,0
21315,0
77932,0
64513,0
112072,1
51170,0
86590,1
110353,0
24406,0
71720,0
89912,0
26958,0
71966,1
123117,0
74434,0
65824,0
4236,0
103445,0
66952,0
35711,0
101941,0
79139,0
35688,0
110365,1
103497,0
20451,0
110898,1
101773,0
64392,0
93328,1
18554,0
842,0
46036,0
87099,0
4671,0
33097,0
139043,0
124252,0
65139,0
67159,0
99973,1
69968,0
89557,0
12517,0
60452,1
19799,0
29447,0
91354,0
53960,0
39689,0
94330,0
17952,1
64376,0
102516,0
60596,0
74164,0
128761,0
56233,1
140366,0
65213,0
5443,0
111788,0
87571,0
94510,0
22181,1
72930,1
76548,0
20800,0
3183,0
87472,0
11817,1
117659,0
1747,0
119412,0
53954,0
37248,1
77555,0
104681,0
62088,0
79321,1
77124,0
83775,0
102528,0
11547,0
39190,0
71806,0
65231,1
94349,0
124339,0
31579,0
48876,1
32824,0
3,1
76617,1
118518,0
3693,0
38621,0
71913,0
69394,0
92819,0
124442,0
25782,0
123276,0
57732,0
19818,0
108170,0
90612,0
111491,0
71498,0
84061,0
22157,0
22106,0
61420,1
93392,0
348,0
26112,0
50494,0
92311,0
113731,0
36132,0
7936,0
92302,0
52679,0
101122,0
105684,0
72472,1
79213,0
129098,0
77537,0
23737,0
6993,0
67789,0
130779,0
19962,1
89749,1
82067,0
20224,0
44513,0
27945,0
50478,0
38370,0
80021,0
2310,1
101599,0
27279,0
13698,0
9295,0
66763,0
83944,0
22454,0
88545,0
98681,0
49075,0
123513,0
94655,0
23882,0
43660,0
128429,0
94598,0
94251,0
89030,0
98557,1
78420,0
72968,0
137745,1
1998,1
67383,0
76314,0
31552,0
40547,1
53331,1
89467,0
18895,0
113468,0
121820,0
126858,0
30825,0
79389,0
121616,0
88854,0
26127,0
128237,0
65767,0
11307,0
114057,0
25491,0
42163,1
321,1
125467,1
128680,0
122689,1
81581,0
119595,0
100231,0
62292,0
51567,0
58078,0
94667,0
94568,1
15186,1
88811,0
61728,0
58839,1
40893,0
63371,1
45145,1
21364,0
5710,0
119642,0
34895,0
10050,0
119107,1
25640,0
134905,0
62727,0
55478,0
100815,0
15113,0
29289,0
64703,0
14852,0
24739,0
112085,0
9879,1
76013,1
62888,0
43577,0
20914,0
139062,0
27891,0
119631,0
133652,0
47484,0
12404,0
96815,0
125838,1
10604,0
36840,0
42018,0
35705,0
98869,0
37877,0
101164,0
103851,1
16959,1
58380,0
129950,1
15221,0
119177,0
40683,0
90539,0
10217,0
104801,0
68009,0
111324,0
25282,0
9722,0
139658,1
130745,0
81002,0
45801,1
30468,1
50800,0
112091,1
97383,0
24040,0
27296,0
49684,1
138775,0
131411,0
74562,0
93000,0
103350,0
14643,0
137843,0
109767,0
66303,0
72496,0
139676,0
28241,1
65425,0
67544,0
78416,0
47784,0
43469,0
57019,0
110840,0
15430,0
6739,1
88859,1
99186,0
18118,0
1270,0
93909,0
29062,0
101898,0
49904,0
76988,0
114792,0
57121,0
1047,1
976,0
28352,0
118933,0
24656,1
58372,0
20806,0
126706,0
136831,0
68366,0
71165,0
60650,0
105544,0
77583,0
105047,0
111984,0
66782,0
46335,0
28229,0
65479,0
80063,0
89179,0
67124,0
7542,0
54034,0
109489,0
40293,0
19767,0
61953,0
20954,0
114530,0
83630,0
118388,0
1568,0
129216,0
122704,0
48212,0
83913,0
2405,0
68166,0
76097,1
58806,0
79350,1
27686,0
124218,0
136278,0
68384,0
134636,0
24143,0
118360,1
103772,1
122138,0
26417,0
108433,0
112038,0
4390,0
84710,0
74320,0
118204,0
137085,0
75432,0
111780,0
35369,0
136986,0
52959,0
108097,0
127216,1
20225,0
3773,0
115099,1
35232,1
125407,0
112164,1
53555,0
55447,0
134776,0
16973,0
46610,0
90035,0
55986,0
136737,1
130295,1
137244,0
47608,0
116035,0
56036,0
29085,0
54720,0
111800,0
109764,0
103526,0
66789,1
73234,0
129099,0
15213,0
91590,0
88939,0
75769,0
15876,0
72797,0
79110,1
133335,0
25311,0
71312,0
109878,1
37113,0
73813,0
74299,0
6720,1
17794,1
72697,0
45272,0
40272,0
81245,0
78154,0
83977,1
62373,0
29942,1
56368,0
70506,0
131334,1
18701,0
112216,0
77701,0
135302,0
17228,0
119415,0
32879,0
84118,1
125591,0
90089,0
118241,0
52313,1
121143,0
109131,0
109291,0
117543,1
65786,0
61325,0
132563,0
18468,0
23507,0
97515,0
36215,0
99962,0
54137,0
51657,0
89463,0
120154,1
54074,1
52037,0
10450,0
125834,1
64944,0
122937,0
116273,0
30742,0
69407,0
3816,0
6190,0
119289,1
93537,1
60661,1
61845,0
113548,0
57974,0
8653,0
18262,0
30092,0
94639,0
9234,0
42159,1
21418,0
100940,0
46995,0
53241,0
19916,0
120489,0
60876,0
121164,0
815,0
126867,0
2012,0
123578,0
35266,0
27547,0
72778,0
39582,0
88437,0
11106,0
36264,0
111890,1
44444,0
5757,0
35144,0
45467,0
114991,0
27975,0
36667,0
97735,1
93758,0
67841,0
34475,0
54627,0
135392,0
126417,0
117764,1
105874,0
135354,0
136206,0
126970,1
78124,0
55790,0
137716,0
49061,0
58182,0
46320,0
124938,1
53044,0
77484,0
2872,0
22568,0
16336,1
28831,0
90086,0
61577,0
131011,0
123434,0
80329,0
87644,0
111022,0
14331,0
80519,0
19584,1
126948,0
99885,0
5528,0
27136,0
23482,0
99854,0
60776,0
1383,0
87452,0
39500,0
116756,0
71808,0
56473,0
4477,0
76555,0
68471,1
59965,0
42643,0
138160,1
34869,0
98959,0
136325,0
116660,0
38146,0
3194,0
60734,0
129974,1
137896,0
81439,0
49850,1
44810,1
73022,0
7724,0
102415,0
86246,0
101735,0
9721,0
91936,0
109762,0
3087,0
139009,0
122074,1
55663,0
97167,1
19742,0
107005,0
11337,0
19878,0
83111,0
51247,0
76151,0
13379,0
129850,1
82166,1
87600,0
37340,0
118807,1
112853,1
65704,0
40136,0
25777,0
46691,0
123514,0
47794,1
64978,0
62057,0
32315,1
125850,0
83444,0
37795,0
86596,1
98056,0
108916,1
92712,0
9561,0
132783,0
41313,0
110565,0
44748,0
121671,0
132859,0
34914,0
52546,0
125607,0
63740,0
83897,1
83418,0
30600,1
95252,0
77989,0
48250,0
137683,0
52006,1
82066,0
16830,0
78279,1
72733,0
700,0
54837,0
38950,1
96208,0
105894,0
39201,0
125114,0
127650,0
47729,0
17715,0
62385,0
85755,0
111480,0
127579,0
2438,0
75442,0
45334,0
113239,0
63158,0
85517,0
37532,0
66670,0
105505,0
85191,1
94558,0
91610,1
41107,0
46340,0
11943,0
126610,0
31899,0
131228,0
39193,0
130025,0
101823,0
32934,0
9450,0
21432,0
1730,0
97179,0
48173,0
62347,0
111497,0
127470,0
53621,0
82631,1
110740,0
121649,0
37299,0
32283,0
7250,0
125419,0
70591,0
117350,0
21850,0
70148,0
96254,0
131467,0
34764,0
38955,0
99946,0
120886,0
112081,0
93980,0
61418,0
65994,0
6086,0
55649,1
66071,0
102522,1
77897,0
77152,1
126423,0
105947,0
104082,0
25554,0
75356,0
140096,0
140073,0
50172,0
139906,0
45845,0
76139,0
1934,1
65318,1
61801,0
70915,0
67155,0
30369,0
32450,0
66774,0
6440,0
48726,0
24839,0
32604,0
28440,0
98407,0
133896,0
114921,0
114102,0
63533,0
78606,0
81649,0
82263,0
69045,0
15836,0
87295,0
57992,0
108717,0
107685,1
25990,1
5015,0
88265,0
36739,0
138089,0
126320,0
139247,0
114206,0
91965,0
28982,0
55417,0
67282,0
548,0
125505,0
7445,0
37715,1
94875,0
48157,0
132144,0
43410,0
67438,0
131512,0
57447,0
31933,0
126962,0
120540,0
77249,0
67341,1
96859,1
14859,0
108719,0
50445,1
85630,0
33316,0
95359,1
94351,0
80262,0
75419,0
60170,0
38840,0
41050,0
31381,0
6830,0
103933,0
31106,0
11772,1
77337,0
49213,0
30488,0
9321,0
28140,0
115718,1
850,0
29510,1
60550,0
33387,0
127151,0
64791,0
111068,0
46509,0
63097,0
1054,0
10941,0
122644,0
26813,0
99066,0
127123,0
8294,0
110867,1
66702,0
47176,0
22508,0
66671,0
76938,0
96239,1
114070,0
74443,0
132089,1
80317,0
80497,0
14430,0
41884,0
66342,0
14228,0
5512,0
105603,0
100332,0
51612,1
127962,0
74841,1
135203,0
55030,0
109084,0
60633,0
40292,0
27642,0
84962,0
71690,1
122826,0
94938,0
30339,0
106288,1
30456,0
98761,0
73954,1
94885,0
92908,0
13216,0
6356,0
7324,1
42833,0
72022,0
60323,0
109509,0
72723,0
107404,1
92502,0
86618,0
113799,0
56257,1
116172,0
84204,1
120576,1
62011,0
73298,0
87534,0
32258,0
73591,0
80214,0
36955,0
90522,0
94790,0
51525,0
26015,0
20622,0
19279,1
126884,0
126239,0
30022,0
23589,0
69951,0
113280,0
7896,0
1818,1
29708,1
116944,1
127271,0
98848,0
41823,0
59097,0
124376,0
45968,1
67232,0
63039,0
126043,0
105577,0
106458,0
74033,0
53662,0
70458,0
136103,0
101895,0
73056,0
62631,0
114256,0
98004,0
78123,0
95201,0
74195,0
87463,0
42587,0
573,0
101977,1
124638,0
15634,0
25252,0
72074,0
133821,0
76217,0
91573,0
131316,0
32481,0
38964,0
89270,0
103281,0
12448,0
20259,0
70509,0
120254,0
99226,1
78060,1
55329,0
32780,0
139429,1
95033,0
20523,0
90720,0
56754,0
41089,0
115392,0
28707,0
26709,0
83727,0
92078,0
41193,0
110562,0
116459,0
33310,0
71396,1
52126,0
30690,0
29191,0
88191,0
113399,0
11932,0
120851,0
63848,0
75507,0
84600,0
45662,0
123562,0
115123,0
61608,0
69011,0
58443,0
89485,1
95922,0
69867,0
54670,1
6517,1
67016,0
105263,0
17150,1
96687,0
113194,0
108172,0
103747,0
12181,0
8991,0
2195,0
122018,0
15693,0
46280,0
114986,0
42589,0
119408,0
102196,0
56295,0
16752,0
50944,0
86758,0
87016,1
124509,0
83325,0
50351,0
61688,1
62542,0
20234,0
53419,1
67641,0
112226,0
66676,0
85818,1
20952,0
82653,0
136717,0
57887,1
131406,0
104135,0
119281,0
21259,0
123238,1
79512,0
22199,0
119892,0
64077,0
131577,0
33425,0
48933,0
111680,0
70861,0
137108,0
110890,0
78869,0
13406,0
20443,0
31560,0
6474,0
93465,0
80605,0
3486,0
11612,0
84379,0
3690,0
112560,1
1762,1
88791,0
139019,0
48662,0
31635,0
116699,0
35410,0
34982,0
110227,0
122878,0
92963,0
85912,0
110802,1
132929,0
62363,0
23455,0
42083,0
49699,0
27936,0
1154,0
35345,1
101924,1
82078,0
80555,0
48132,0
111443,0
118525,0
103855,0
47527,0
113561,0
83063,0
2004,0
54682,1
52756,0
8790,0
93092,0
129035,0
53079,0
41396,0
39425,0
9298,0
7335,0
23715,1
81313,0
7820,0
27392,0
39508,0
71179,0
129642,0
31415,0
87494,1
21609,0
137692,1
101158,0
138211,0
134349,0
88729,0
60900,0
38346,1
19989,0
41026,0
120334,1
3465,0
23620,0
9186,0
98978,0
41577,0
43961,0
8265,0
107405,0
22596,1
137096,1
102671,0
49514,0
20450,1
114650,0
80924,0
68165,0
93083,1
98941,0
97432,0
8714,0
76756,0
89390,1
14510,1
86577,0
120698,0
53293,0
122000,1
95519,0
95370,1
123745,0
69247,0
113536,0
135372,0
133443,0
95622,0
86927,0
18245,1
78631,0
130081,0
122960,0
96301,1
35069,1
45329,0
87869,0
82666,0
3578,0
52856,0
139210,0
105422,0
32382,0
125746,0
63167,1
26940,1
121168,0
85954,0
68659,0
136195,1
90859,0
46643,0
115546,0
125130,0
66316,0
19886,0
23472,0
115061,0
49314,0
7002,0
71440,0
29010,0
95933,0
56652,0
122088,0
6370,0
54401,0
112459,0
111027,0
55379,0
107673,0
117282,0
49036,0
133711,1
94781,0
42870,0
13502,1
107292,1
69223,0
11805,0
117476,1
33649,0
77406,0
123021,0
41326,0
59575,1
49542,0
70378,0
35713,1
119533,0
53540,0
30597,0
125143,0
24799,1
37099,0
68655,0
72529,0
19244,0
89112,0
80276,0
86770,0
85318,0
116806,0
83332,0
33596,0
124093,0
50956,0
96290,0
112400,0
5270,0
77263,0
72335,0
136120,0
94767,0
124639,1
50391,0
49747,0
102608,0
78572,0
136694,1
35921,0
135456,0
64165,0
49769,0
52439,1
32110,0
44353,0
39164,0
38344,0
69748,0
8111,0
4288,0
81803,0
139942,0
45103,0
105935,0
95351,1
69265,1
98174,0
21401,0
101230,0
123314,0
11468,1
84171,0
127932,1
23226,0
53587,0
25602,0
31798,0
44875,0
114234,0
129428,1
87298,0
121028,0
1222,1
74468,1
91425,0
139866,0
80873,0
39467,0
29415,0
2305,1
84304,0
93007,0
125080,0
13603,1
8904,0
126841,0
122709,0
24320,0
84531,0
60630,0
48810,0
43360,1
101995,0
90881,0
56189,0
129256,0
49587,1
66011,0
116946,0
8927,0
75960,0
68600,0
15244,0
47061,0
112871,1
5511,0
7711,0
27796,0
63933,1
72242,0
68024,0
118072,1
102969,0
126188,0
99086,0
41717,1
2832,0
41605,0
121513,0
130985,0
14327,0
92028,0
40133,1
14152,0
3973,0
55852,0
136597,0
34046,0
126934,1
77356,1
4091,0
5806,0
70525,0
44273,1
41130,0
101782,1
53510,0
66601,1
98224,0
112137,0
69797,0
107110,0
35790,0
26377,0
116967,0
40102,0
54521,0
40032,0
91460,0
85880,0
125187,0
14872,0
9787,0
62201,1
51066,1
15381,0
129310,0
72044,0
12546,0
9176,0
19758,0
13103,1
47291,0
16308,0
139666,1
19763,0
11914,0
94169,0
124169,0
39766,0
59546,0
92950,0
24827,0
136261,0
14818,0
39142,0
133368,0
97109,0
96597,0
91480,0
11602,0
23095,1
10975,1
96886,0
128108,0
40034,0
97172,0
76848,0
1395,0
24383,0
114990,0
123161,0
138001,0
27860,0
123182,1
8564,0
75340,0
130371,1
22599,0
52571,0
3774,0
34928,0
82394,0
5552,1
137762,0
82986,0
79605,0
136077,0
13840,0
100494,1
139747,0
6237,0
106692,0
16643,0
79182,0
126013,0
91654,1
33683,0
55553,0
136988,0
2008,0
3315,0
93371,0
51922,0
42597,0
36910,0
140584,1
96821,0
45796,0
114236,0
12331,0
96840,0
110899,0
94593,1
27839,0
126363,0
138752,0
7721,0
126000,1
97701,0
111494,0
64761,0
69300,1
122797,1
9255,0
48770,0
20899,0
15824,0
120367,0
82691,1
32722,1
9084,0
50574,1
20479,0
123720,0
6612,0
127415,0
7697,0
47596,1
87565,1
80371,0
129247,0
49653,0
120025,0
19428,0
24041,1
2416,0
48511,0
124609,0
41176,0
37144,0
59780,0
76994,0
16656,1
86675,1
107918,1
106454,0
138155,0
19262,0
131735,0
73554,0
32589,0
112946,0
110669,1
47156,0
8463,0
73260,0
55828,1
9205,1
74169,1
70622,0
34318,0
110430,0
112553,1
139081,1
70220,0
116594,0
28640,1
70161,0
84393,0
35833,1
4093,0
70951,0
134670,0
77078,0
17907,0
120497,0
60473,0
5114,0
101003,1
39945,0
6315,0
124656,0
18343,0
103464,0
102031,0
83408,1
109680,0
112850,0
111314,0
31283,0
9667,1
124643,0
95279,0
116971,0
36936,0
38434,1
12721,0
127211,0
119845,0
133772,0
24271,0
25968,0
134436,0
63889,0
85774,0
75102,0
129364,1
30782,0
19770,0
33502,0
97186,0
101110,0
136216,0
103115,0
127706,0
28678,0
137068,1
128717,0
138035,0
94257,0
40673,0
65512,0
68992,1
84743,0
119958,1
98262,0
3478,0
120020,1
28254,0
32350,0
32630,0
40200,0
96786,0
37663,0
78486,0
138064,0
103388,0
16552,0
91310,0
81954,0
90988,0
56646,0
51253,0
67452,0
40486,0
93382,0
40989,0
110650,0
11554,1
24177,0
43951,0
93453,0
67811,0
132569,0
102570,0
85736,1
132827,1
134713,0
55947,0
38530,0
103334,0
377,0
39869,0
44542,0
28874,0
27971,0
58162,1
29391,0
4104,0
118119,1
98512,0
64395,0
43721,0
74928,0
73546,0
111462,0
71259,0
91622,0
14015,0
59153,0
95576,0
16071,1
54843,0
52823,0
1143,0
42985,1
69342,0
62430,0
105299,1
82327,1
635,0
93514,0
35925,0
18636,1
41465,0
15573,0
113894,1
69597,0
42949,0
30511,0
62087,0
112706,0
43008,0
97924,0
22036,1
106175,0
136295,0
110327,1
12039,0
35579,0
5665,0
104050,1
9350,0
37995,0
85323,0
48771,0
77438,0
108380,0
98204,0
40134,0
51536,0
1014,0
505,0
121727,0
42262,1
69653,0
99140,0
24880,0
120865,0
59939,0
34413,0
91756,0
87749,1
64243,0
42610,0
15076,1
35827,1
135560,0
28772,1
20846,0
97006,1
3147,0
67540,0
94468,1
110683,1
38271,0
53774,0
14493,0
109141,0
111714,0
7596,0
14062,0
88292,0
53272,0
12583,0
90330,0
74580,1
56855,0
41581,1
37493,0
138562,0
6442,0
129437,1
7387,0
41473,0
123301,0
32155,0
435,0
110927,0
104861,1
35880,0
105154,0
10086,0
20062,0
58350,0
12879,0
3003,0
26101,0
45625,0
30929,0
85192,0
9537,1
51508,0
92975,0
89501,1
5765,1
21764,0
42837,0
42067,0
132617,0
112165,0
55320,0
69481,0
2014,0
11253,1
81675,0
122703,0
50551,0
12159,0
64000,0
72867,0
26037,0
8291,0
74574,0
132493,1
19801,0
95006,0
130055,1
90536,0
86955,0
116185,0
75972,0
116581,0
127001,0
31394,0
69626,0
77831,0
36452,0
61806,0
77896,0
99021,1
53862,0
43111,0
113666,0
34925,0
88515,0
112467,0
114250,0
39314,0
9147,0
4581,0
87240,0
128934,0
122562,0
58019,1
88449,0
133682,0
125624,0
111194,0
83938,1
82332,0
133351,0
97977,1
70415,1
11,0
81483,1
96232,0
89435,0
78407,1
140441,0
61127,0
15666,1
43637,1
33473,1
27091,0
30459,1
67965,0
73920,0
20490,1
40967,0
56784,1
43340,0
69146,0
43817,0
14336,1
139903,0
46833,0
31047,0
26445,0
65280,0
80993,0
128918,0
6382,0
105470,1
95204,1
48512,0
55392,0
45539,0
118053,0
1543,0
134331,0
111874,0
86691,0
77936,0
64124,0
60520,0
41353,0
75492,1
8367,0
132529,0
96217,0
28981,0
140607,0
83202,0
46834,0
73508,0
101844,0
46665,1
24187,0
64359,0
9568,0
55446,0
107841,0
93856,0
15424,0
98105,0
124528,0
76297,0
59528,0
111313,0
28689,0
135517,0
114216,0
80925,0
82221,0
100751,0
131233,0
103613,0
86829,0
52202,0
132316,0
51795,0
66480,0
21857,0
21357,1
51875,0
42051,1
103045,0
38158,0
127877,0
117636,0
50089,0
115220,0
57582,0
37702,0
136519,0
93655,0
72288,0
90008,0
53627,0
105957,0
94515,0
12979,0
90371,0
79805,0
102994,0
44741,0
49192,0
117024,0
41643,0
67194,0
41208,0
105339,1
136047,0
9283,0
112668,0
92106,0
55746,0
61422,1
66028,0
55615,1
23761,1
75512,0
10579,0
77819,0
45920,0
139045,1
81775,0
23483,0
111864,0
118850,0
30784,0
31545,0
104274,1
89101,1
107589,1
63941,0
11661,0
17726,1
103995,0
112198,0
43040,0
75600,0
131737,0
1583,0
66824,0
23684,0
62511,0
105741,1
65984,0
36107,0
71438,0
6608,0
45832,0
7256,1
132084,0
26906,0
29740,0
125870,0
80891,0
9385,1
64901,0
8191,0
81197,0
110374,0
11012,0
52865,1
83908,0
53982,0
40325,1
97577,0
22890,0
45010,0
98725,0
25658,1
23563,0
42737,0
103479,0
87113,0
64362,0
2560,0
52114,0
96726,1
117137,0
113080,0
63500,0
92717,0
82922,0
138159,0
99816,0
115100,0
61380,0
16480,0
62099,0
51478,0
90956,0
123740,0
129358,0
8075,0
54642,0
103894,0
15130,0
67704,0
91088,0
76274,0
102620,0
49605,1
12684,0
117041,0
124496,0
70706,0
41364,1
140358,0
37821,0
44479,0
99317,0
137023,0
17488,1
116077,0
8368,0
100485,0
140190,0
55387,0
129465,0
64845,0
39596,0
14574,0
81417,0
140357,0
14013,0
87422,1
30328,0
114682,0
118877,1
10635,0
43342,0
110989,0
80855,0
45494,0
35197,0
69735,1
75042,0
127345,0
87168,0
55629,0
63280,0
134066,0
116451,0
79262,0
3035,0
137485,0
87372,1
50630,0
120473,0
7414,1
87661,0
97406,0
99430,0
79027,0
60916,1
83917,0
133439,0
6650,0
130157,0
137400,0
11178,0
5657,0
43569,0
10247,0
110961,1
123954,1
71205,0
66294,0
113824,0
48278,0
61257,0
3720,0
79188,0
115949,1
74800,0
14433,0
938,0
87886,1
108179,0
123852,0
76270,1
99070,0
28583,1
83722,0
56084,0
5057,0
122910,0
77267,0
77709,0
87093,0
97854,0
110694,0
75020,0
60428,0
37834,0
130403,0
129386,1
129342,0
130119,0
112833,0
43394,0
23643,0
89073,0
138677,0
107079,0
121272,0
37926,1
75233,0
105106,1
69646,0
36513,0
106205,0
87953,0
85557,0
125667,0
39043,0
93763,1
98016,0
98401,0
24927,0
11688,0
34103,0
24152,0
2563,0
59026,0
109056,0
31872,1
38681,0
24310,0
21068,0
14099,0
139250,0
29061,0
113903,0
27472,0
121962,0
10010,1
105783,0
74142,0
126860,0
39080,0
113707,0
14728,0
27175,0
23007,0
14355,0
126305,0
95921,0
28485,0
33713,1
24435,0
52977,0
128674,0
68628,0
54341,0
101495,0
38813,0
106955,0
45016,0
135787,0
63903,0
28544,1
134026,1
129056,0
90478,0
21120,0
112630,0
100014,0
23792,0
109816,0
33158,0
63140,0
29374,0
4569,0
13329,1
74002,1
77925,1
75241,0
111414,0
102259,0
131329,0
69332,0
3047,0
106164,0
137874,0
78128,0
43048,0
109616,0
45194,0
47299,0
129702,0
98271,0
11501,0
47027,0
69289,0
85373,0
56790,0
14269,0
6715,1
120157,1
27626,0
32066,1
85401,0
35221,0
116654,0
138622,1
36612,1
98739,0
24731,0
138817,0
130249,0
16487,0
93717,1
134002,1
7048,0
51168,0
9869,0
17637,0
33514,0
86408,0
28737,0
65085,0
43960,0
106337,0
11870,0
109527,0
12521,0
31193,0
99304,0
122939,0
113047,0
45915,1
93365,0
129934,0
9775,0
75759,1
87456,0
139822,0
112271,0
19416,0
99364,0
111178,0
67500,0
6959,1
59742,0
18606,0
109845,0
104259,0
54454,0
8804,0
114026,0
73421,0
65544,0
104991,1
108060,0
52220,0
104166,0
54162,1
120553,1
5569,0
14415,1
93013,0
34446,0
22801,0
67378,0
120280,1
22464,0
134274,1
51265,0
63723,0
18815,0
62684,0
42578,0
115311,1
134844,1
92652,0
39641,0
68692,1
1857,0
15799,1
8528,1
75441,0
19077,0
102623,0
8572,0
18154,0
137194,1
24003,0
102951,0
9783,0
104310,1
6360,0
112823,0
56488,0
58717,0
11571,1
72378,1
125990,1
98806,0
78288,0
74018,0
42990,0
44314,0
77829,0
86531,0
140627,0
20040,0
98241,0
91800,0
95207,0
114502,0
33268,0
85830,0
58089,1
71848,0
14039,0
45275,0
135584,0
117230,1
108123,1
12582,0
108562,0
93472,0
62448,1
121872,0
61707,0
96353,1
39801,0
11150,0
49203,1
95403,0
6220,0
10867,0
139980,0
30721,0
134719,0
34121,0
100651,0
110869,0
80066,0
133764,0
128395,0
58064,1
47133,0
78396,0
60236,0
123366,0
98399,0
96655,1
27477,0
106,1
29642,0
40223,0
89392,1
22214,0
136957,0
26641,0
124889,0
38594,0
2528,0
15135,0
48193,1
19207,1
15549,0
48987,1
132506,0
84938,0
140594,1
103721,0
112361,1
22483,0
40316,0
2202,0
38676,0
140476,0
64855,1
22560,0
109304,0
129241,1
129107,0
117623,0
10929,0
116885,0
129383,0
112876,0
57735,1
50571,0
15734,0
95120,0
80382,0
79465,0
14917,0
14082,1
41382,0
30630,0
64645,0
64277,0
30804,0
37436,0
54315,0
75118,0
1171,0
29945,0
67188,1
115656,1
55412,0
72449,0
63888,0
115935,0
21860,1
135214,1
93707,1
73450,0
47307,0
19100,0
56827,0
12598,1
31973,1
53458,0
122361,1
120146,0
40218,0
100784,1
24502,1
64443,0
77879,0
33285,0
100934,1
8721,1
130832,0
55501,0
107864,0
2593,0
51093,0
85904,0
57266,0
63855,0
97964,0
96805,0
37445,0
25308,1
103074,1
82281,1
79564,0
113636,0
64733,0
108332,1
17884,1
131016,0
99565,0
54125,0
115450,0
77908,0
122846,0
91013,0
70020,0
111669,1
50899,0
51849,1
94834,1
112942,0
95377,0
109284,0
45658,0
79363,0
111009,0
91181,0
9555,0
100917,0
128181,0
117154,0
140090,1
134188,0
50062,0
65037,1
55678,0
65643,0
111910,0
51614,0
99168,0
48544,1
112839,0
81362,1
113842,1
48892,0
78289,0
70863,1
34000,0
98777,0
63468,0
46079,0
108748,0
54527,1
106229,0
100375,1
127219,0
123516,0
137733,0
122580,1
139409,0
57536,0
47787,0
11114,0
95376,0
66726,0
119900,0
19165,0
29298,1
95432,0
11512,0
16898,0
21527,1
113821,0
20048,0
18382,0
82668,0
24296,0
35976,0
75725,1
120906,0
71125,0
3834,0
90083,0
52400,0
55816,0
62382,1
125231,0
88059,1
112941,0
137809,0
27974,0
96352,0
33373,0
33153,0
21768,0
56991,0
72443,0
73427,0
128060,0
22082,0
12845,0
22153,0
89624,0
15385,0
17302,0
127167,1
39637,1
139042,0
14449,0
92116,0
118861,0
140507,1
57330,0
68691,0
1254,1
68807,0
42485,0
57644,0
7284,0
25349,0
134507,0
10862,0
96570,0
109202,1
69740,0
54016,0
2383,0
109809,0
110449,0
276,0
57771,0
67883,0
93293,0
34554,0
1458,0
41678,0
97821,0
134579,0
113456,0
38971,0
97099,0
56687,0
25648,0
61183,1
37721,0
94827,0
81192,0
41377,0
98255,0
126824,0
88464,0
125761,0
69412,0
134732,0
111829,0
98093,0
29328,0
61972,0
97065,0
98583,0
28690,1
129252,0
139385,0
55121,0
30249,0
51842,0
12222,0
120650,0
98998,0
17031,1
25464,0
132629,0
65934,1
87940,0
18853,0
125759,1
74606,1
87387,0
91878,0
127440,0
106906,0
114645,0
118216,1
126862,0
104376,0
5410,0
96526,0
123649,0
64019,1
99072,0
70833,0
30178,0
118325,0
15696,0
12403,1
18688,0
130510,0
114474,1
55753,0
113797,0
100456,0
70077,0
130889,0
136789,0
37989,0
127581,0
123772,1
22402,1
9250,0
79814,0
136173,0
106008,0
42983,0
49693,0
11274,0
35726,0
82050,1
4270,0
21528,0
98253,0
97661,0
67119,0
18342,0
13252,0
86093,1
76219,0
108879,0
96940,1
76396,0
49919,0
56193,0
91287,1
20017,0
73266,0
82997,0
109455,0
73083,0
139315,1
2497,0
6227,1
66779,0
60019,0
77133,0
